system:index,date,ssrd_sum_J_m2,.geo
20150204,2015-02-04,1.9935780382156394E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150205,2015-02-05,1.9104890199987955E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150206,2015-02-06,1.8994519885457423E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150207,2015-02-07,1.9509363410190023E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150208,2015-02-08,1.837679306941183E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150209,2015-02-09,1.8587562021551974E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150210,2015-02-10,1.955608032572793E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150211,2015-02-11,2.0784370225031603E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150212,2015-02-12,1.9385491539662465E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150213,2015-02-13,1.9888711281600542E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150214,2015-02-14,2.020508839540063E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150215,2015-02-15,1.718881710159934E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150216,2015-02-16,1.404000407480986E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150217,2015-02-17,1.3508580244015004E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150218,2015-02-18,1.9509188144000962E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150219,2015-02-19,2.0802744003692325E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150220,2015-02-20,2.082282734589528E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150221,2015-02-21,1.6007288909758596E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150222,2015-02-22,1.9524484710653577E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150223,2015-02-23,1.890598050990307E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150224,2015-02-24,2.0401651484598562E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150225,2015-02-25,1.7572731299058855E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150226,2015-02-26,1.3774560241687229E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150227,2015-02-27,2.1227809680854052E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150228,2015-02-28,1.8050240421046287E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150301,2015-03-01,1.7035202856821783E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150302,2015-03-02,9873775.015190734,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150303,2015-03-03,7955454.713222158,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150304,2015-03-04,1.1087350420051798E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150305,2015-03-05,9540486.163648747,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150306,2015-03-06,1.2563209272834854E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150307,2015-03-07,1.2373271737024011E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150308,2015-03-08,1.0246327843322963E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150309,2015-03-09,7734861.512381008,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150310,2015-03-10,1.0115673731714133E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150311,2015-03-11,1.295503410249859E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150312,2015-03-12,1.2952687345716782E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150313,2015-03-13,1.2310324771710277E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150314,2015-03-14,1.235999753960875E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150315,2015-03-15,1.2150368957317442E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150316,2015-03-16,1.2396657267615689E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150317,2015-03-17,1.1598604859027036E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150318,2015-03-18,1.3574613770566897E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150319,2015-03-19,1.181936574847985E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150320,2015-03-20,1.365940530618404E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150321,2015-03-21,1.257862101893478E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150322,2015-03-22,2.292126499993979E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150323,2015-03-23,1.9831727014388047E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150324,2015-03-24,1.8884871585535686E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150325,2015-03-25,1.6115361680051375E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150326,2015-03-26,1.9567742460819133E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150327,2015-03-27,1.9774349390885547E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150328,2015-03-28,1.3997547339754779E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150329,2015-03-29,1.2762423732867775E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150330,2015-03-30,1.5449340641301941E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150331,2015-03-31,1.922259224341299E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150401,2015-04-01,1.9916668806212734E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150402,2015-04-02,2.1894464620392103E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150403,2015-04-03,2.3076223738687202E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150404,2015-04-04,2.2019098400377244E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150405,2015-04-05,2.3251689218028203E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150406,2015-04-06,2.194561852547508E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150407,2015-04-07,1.8813532854092658E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150408,2015-04-08,2.026698407308409E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150409,2015-04-09,1.8893437603596002E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150410,2015-04-10,2.1085378850681268E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150411,2015-04-11,2.0890656519174036E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150412,2015-04-12,1.718079095531073E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150413,2015-04-13,1.680265305713081E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150414,2015-04-14,1.9848319301025413E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150415,2015-04-15,1.4088463456103373E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150416,2015-04-16,1.4410784686211934E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150417,2015-04-17,1.0235182580619263E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150418,2015-04-18,1.738851513659622E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150419,2015-04-19,1.5938794056508739E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150420,2015-04-20,2.0136709434029657E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150421,2015-04-21,1.9919356667268667E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150422,2015-04-22,9571753.417374022,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150423,2015-04-23,1.4191109907210076E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150424,2015-04-24,1.2266759182349043E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150425,2015-04-25,1.967221440888567E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150426,2015-04-26,1.9288042815724514E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150427,2015-04-27,2.102878342126703E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150428,2015-04-28,2.056420388397246E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150429,2015-04-29,2.2328659242389567E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150430,2015-04-30,2.056996865414483E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150501,2015-05-01,1.6115104088134363E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150502,2015-05-02,2.0861696571147628E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150503,2015-05-03,2.1378450865972344E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150504,2015-05-04,1.8971873485120293E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150505,2015-05-05,1.5446452190556465E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150506,2015-05-06,1.6088008344189586E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150507,2015-05-07,1.8838391207513083E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150508,2015-05-08,1.9763572805570595E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150509,2015-05-09,1.9276889083940353E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150510,2015-05-10,1.8214784688539717E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150511,2015-05-11,1.188038139433708E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150512,2015-05-12,1.3639506597114353E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150513,2015-05-13,1.1689209807476973E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150514,2015-05-14,8686854.040655784,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150515,2015-05-15,1.1946839456023114E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150516,2015-05-16,1.4448791955772279E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150517,2015-05-17,1.2903835944293935E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150518,2015-05-18,1.9055893913270313E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150519,2015-05-19,1.424659626432283E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150520,2015-05-20,8285734.964862639,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150521,2015-05-21,1.4412273091806626E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150522,2015-05-22,1.6355888281660737E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150523,2015-05-23,1.1092967520077055E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150524,2015-05-24,1.0289309557281315E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150525,2015-05-25,1.7032313801296324E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150526,2015-05-26,5145729.03369253,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150527,2015-05-27,1.5852907941404294E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150528,2015-05-28,1.2300388806373276E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150529,2015-05-29,1.679098872995805E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150530,2015-05-30,1.186492228595509E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150531,2015-05-31,7933908.35944053,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150601,2015-06-01,1.1149063443902627E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150602,2015-06-02,1.9811628048160844E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150603,2015-06-03,1.8164373898741793E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150604,2015-06-04,1.859432229189493E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150605,2015-06-05,1.4558074814440226E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150606,2015-06-06,1.469492125459033E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150607,2015-06-07,1.1893509525495151E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150608,2015-06-08,1.4075092877651349E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150609,2015-06-09,1.0043523897096299E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150610,2015-06-10,1.9013150526036963E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150611,2015-06-11,1.4490437511929834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150612,2015-06-12,8699606.920955988,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150613,2015-06-13,1.1640438177111546E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150614,2015-06-14,1.701321504970601E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150615,2015-06-15,1.9671861317359984E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150616,2015-06-16,1.4921013388798581E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150617,2015-06-17,1.9376276909276973E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150618,2015-06-18,2.028810001765897E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150619,2015-06-19,1.376253111046896E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150620,2015-06-20,1.9748243397909008E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150621,2015-06-21,1.8155237021812856E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150622,2015-06-22,1.969563861786366E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150623,2015-06-23,1.8763922399694975E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150624,2015-06-24,1.3413650462143552E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150625,2015-06-25,1.6689941361106085E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150626,2015-06-26,2.0566564455280636E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150627,2015-06-27,1.7131310347199634E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150628,2015-06-28,1.399587789336382E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150629,2015-06-29,1.7135903064956952E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150630,2015-06-30,1.9254526759857915E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150701,2015-07-01,1.5623403269881392E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150702,2015-07-02,1.8143297198964544E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150703,2015-07-03,2.0442031413962632E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150704,2015-07-04,1.816068542965504E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150705,2015-07-05,1.9139473609054238E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150706,2015-07-06,1.9013888586037356E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150707,2015-07-07,1.555015869154977E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150708,2015-07-08,1.6333203620893778E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150709,2015-07-09,1.9016732449902672E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150710,2015-07-10,2.324110046992956E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150711,2015-07-11,2.0898391171231903E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150712,2015-07-12,1.5008375793149114E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150713,2015-07-13,1.898104906118435E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150714,2015-07-14,1.5348729781550365E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150715,2015-07-15,1.6687069106977303E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150716,2015-07-16,1.2507080215921178E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150717,2015-07-17,1.6544718691549774E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150718,2015-07-18,1.4451004705556553E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150719,2015-07-19,1.9647434913330518E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150720,2015-07-20,1.1353964911885696E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150721,2015-07-21,1.687170148716714E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150722,2015-07-22,1.614102533040354E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150723,2015-07-23,1.0021419023137275E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150724,2015-07-24,1.524986680573114E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150725,2015-07-25,1.9730233581522275E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150726,2015-07-26,1.819119377669415E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150727,2015-07-27,2.114415665021169E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150728,2015-07-28,2.1044462786225993E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150729,2015-07-29,1.965108828246342E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150730,2015-07-30,2.0438021018802796E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150731,2015-07-31,2.086025624598157E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150801,2015-08-01,2.147370368976381E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150802,2015-08-02,1.712889269026548E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150803,2015-08-03,2.201016603652198E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150804,2015-08-04,2.325158286195894E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150805,2015-08-05,2.1674161404330455E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150806,2015-08-06,2.103527685124315E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150807,2015-08-07,2.50187342328176E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150808,2015-08-08,2.2274829871811844E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150809,2015-08-09,2.075894794108322E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150810,2015-08-10,2.1542506231332637E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150811,2015-08-11,2.2340756960929498E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150812,2015-08-12,2.140484921361346E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150813,2015-08-13,1.8108593611703083E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150814,2015-08-14,1.400461572492123E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150815,2015-08-15,1.180932796179238E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150816,2015-08-16,1.6047821225172076E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150817,2015-08-17,1.9475429664840557E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150818,2015-08-18,1.9391030878815234E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150819,2015-08-19,1.5624941193546431E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150820,2015-08-20,1.4308149378002524E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150821,2015-08-21,1.4614235216583377E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150822,2015-08-22,2.114401305339834E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150823,2015-08-23,2.1913542298276234E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150824,2015-08-24,1.518524434358758E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150825,2015-08-25,2.2498964587883517E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150826,2015-08-26,2.2931088063732862E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150827,2015-08-27,2.5413846129271764E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150828,2015-08-28,2.022511566616499E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150829,2015-08-29,2.1781246813958623E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150830,2015-08-30,2.2462574556338158E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150831,2015-08-31,2.354185487247405E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150901,2015-09-01,2.135469818353299E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150902,2015-09-02,1.217333165653282E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150903,2015-09-03,1.9952301562298067E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150904,2015-09-04,2.0314443532679144E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150905,2015-09-05,2.1452865483113598E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150906,2015-09-06,2.341810882483495E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150907,2015-09-07,2.3492798518331222E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150908,2015-09-08,2.1458557622499146E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150909,2015-09-09,2.45544067884735E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150910,2015-09-10,2.616335516340577E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150911,2015-09-11,2.242982035265786E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150912,2015-09-12,1.7946081778861385E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150913,2015-09-13,2.4704822303854868E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150914,2015-09-14,2.308961288166475E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150915,2015-09-15,2.244504022768045E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150916,2015-09-16,2.041959423867717E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150917,2015-09-17,2.3880648698131733E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
20150918,2015-09-18,2.4059418269580394E7,"{""type"":""MultiPoint"",""coordinates"":[]}"
