system:index,date,temperature_2m,.geo
316,2004-11-12,301.22619883219403,"{""type"":""MultiPoint"",""coordinates"":[]}"
317,2004-11-13,301.20047696431476,"{""type"":""MultiPoint"",""coordinates"":[]}"
318,2004-11-14,300.97131729125977,"{""type"":""MultiPoint"",""coordinates"":[]}"
319,2004-11-15,300.3014265696208,"{""type"":""MultiPoint"",""coordinates"":[]}"
320,2004-11-16,300.8080399831136,"{""type"":""MultiPoint"",""coordinates"":[]}"
321,2004-11-17,300.9849484761556,"{""type"":""MultiPoint"",""coordinates"":[]}"
322,2004-11-18,300.86349805196124,"{""type"":""MultiPoint"",""coordinates"":[]}"
323,2004-11-19,299.958501180013,"{""type"":""MultiPoint"",""coordinates"":[]}"
324,2004-11-20,300.2051658630371,"{""type"":""MultiPoint"",""coordinates"":[]}"
325,2004-11-21,300.13593101501465,"{""type"":""MultiPoint"",""coordinates"":[]}"
326,2004-11-22,300.1468391418457,"{""type"":""MultiPoint"",""coordinates"":[]}"
327,2004-11-23,300.0593802134196,"{""type"":""MultiPoint"",""coordinates"":[]}"
328,2004-11-24,300.3196341196696,"{""type"":""MultiPoint"",""coordinates"":[]}"
329,2004-11-25,300.47547721862793,"{""type"":""MultiPoint"",""coordinates"":[]}"
330,2004-11-26,300.51285044352215,"{""type"":""MultiPoint"",""coordinates"":[]}"
331,2004-11-27,300.16446749369305,"{""type"":""MultiPoint"",""coordinates"":[]}"
332,2004-11-28,299.99677085876465,"{""type"":""MultiPoint"",""coordinates"":[]}"
333,2004-11-29,300.51544698079425,"{""type"":""MultiPoint"",""coordinates"":[]}"
334,2004-11-30,300.8258171081543,"{""type"":""MultiPoint"",""coordinates"":[]}"
335,2004-12-01,300.46294593811035,"{""type"":""MultiPoint"",""coordinates"":[]}"
336,2004-12-02,300.23744265238446,"{""type"":""MultiPoint"",""coordinates"":[]}"
337,2004-12-03,300.8904781341553,"{""type"":""MultiPoint"",""coordinates"":[]}"
338,2004-12-04,301.00999641418457,"{""type"":""MultiPoint"",""coordinates"":[]}"
339,2004-12-05,300.4577210744222,"{""type"":""MultiPoint"",""coordinates"":[]}"
340,2004-12-06,300.0165430704753,"{""type"":""MultiPoint"",""coordinates"":[]}"
341,2004-12-07,299.8049322764079,"{""type"":""MultiPoint"",""coordinates"":[]}"
342,2004-12-08,299.40706062316895,"{""type"":""MultiPoint"",""coordinates"":[]}"
343,2004-12-09,299.7561550140381,"{""type"":""MultiPoint"",""coordinates"":[]}"
344,2004-12-10,299.9304656982422,"{""type"":""MultiPoint"",""coordinates"":[]}"
345,2004-12-11,300.2563673655192,"{""type"":""MultiPoint"",""coordinates"":[]}"
346,2004-12-12,300.28506787618,"{""type"":""MultiPoint"",""coordinates"":[]}"
347,2004-12-13,300.38720830281574,"{""type"":""MultiPoint"",""coordinates"":[]}"
348,2004-12-14,300.46435864766437,"{""type"":""MultiPoint"",""coordinates"":[]}"
349,2004-12-15,300.2277011871338,"{""type"":""MultiPoint"",""coordinates"":[]}"
350,2004-12-16,300.35804684956867,"{""type"":""MultiPoint"",""coordinates"":[]}"
351,2004-12-17,300.09940973917645,"{""type"":""MultiPoint"",""coordinates"":[]}"
352,2004-12-18,299.8688437143962,"{""type"":""MultiPoint"",""coordinates"":[]}"
353,2004-12-19,300.5121212005615,"{""type"":""MultiPoint"",""coordinates"":[]}"
354,2004-12-20,300.5705903371175,"{""type"":""MultiPoint"",""coordinates"":[]}"
355,2004-12-21,299.85836664835614,"{""type"":""MultiPoint"",""coordinates"":[]}"
356,2004-12-22,299.66439692179364,"{""type"":""MultiPoint"",""coordinates"":[]}"
357,2004-12-23,299.5153573354085,"{""type"":""MultiPoint"",""coordinates"":[]}"
358,2004-12-24,299.23127937316895,"{""type"":""MultiPoint"",""coordinates"":[]}"
359,2004-12-25,299.2901388804118,"{""type"":""MultiPoint"",""coordinates"":[]}"
360,2004-12-26,299.412499109904,"{""type"":""MultiPoint"",""coordinates"":[]}"
361,2004-12-27,299.9415225982666,"{""type"":""MultiPoint"",""coordinates"":[]}"
362,2004-12-28,299.058406829834,"{""type"":""MultiPoint"",""coordinates"":[]}"
363,2004-12-29,299.2684631347656,"{""type"":""MultiPoint"",""coordinates"":[]}"
364,2004-12-30,299.2535622914632,"{""type"":""MultiPoint"",""coordinates"":[]}"
365,2004-12-31,298.86747614542645,"{""type"":""MultiPoint"",""coordinates"":[]}"
366,2005-01-01,299.3357226053874,"{""type"":""MultiPoint"",""coordinates"":[]}"
367,2005-01-02,299.12415504455566,"{""type"":""MultiPoint"",""coordinates"":[]}"
368,2005-01-03,299.0450382232666,"{""type"":""MultiPoint"",""coordinates"":[]}"
369,2005-01-04,299.79089546203613,"{""type"":""MultiPoint"",""coordinates"":[]}"
370,2005-01-05,299.1009057362874,"{""type"":""MultiPoint"",""coordinates"":[]}"
371,2005-01-06,298.74296951293945,"{""type"":""MultiPoint"",""coordinates"":[]}"
372,2005-01-07,298.82922554016113,"{""type"":""MultiPoint"",""coordinates"":[]}"
373,2005-01-08,299.5219561258952,"{""type"":""MultiPoint"",""coordinates"":[]}"
374,2005-01-09,299.4660002390544,"{""type"":""MultiPoint"",""coordinates"":[]}"
375,2005-01-10,299.94623311360675,"{""type"":""MultiPoint"",""coordinates"":[]}"
376,2005-01-11,300.32041994730633,"{""type"":""MultiPoint"",""coordinates"":[]}"
377,2005-01-12,300.18621317545575,"{""type"":""MultiPoint"",""coordinates"":[]}"
378,2005-01-13,299.65014330546063,"{""type"":""MultiPoint"",""coordinates"":[]}"
379,2005-01-14,298.91612434387207,"{""type"":""MultiPoint"",""coordinates"":[]}"
380,2005-01-15,298.8352247873942,"{""type"":""MultiPoint"",""coordinates"":[]}"
381,2005-01-16,299.4789505004883,"{""type"":""MultiPoint"",""coordinates"":[]}"
382,2005-01-17,299.50579897562665,"{""type"":""MultiPoint"",""coordinates"":[]}"
383,2005-01-18,298.5201950073242,"{""type"":""MultiPoint"",""coordinates"":[]}"
384,2005-01-19,298.60040219624835,"{""type"":""MultiPoint"",""coordinates"":[]}"
385,2005-01-20,298.9787362416585,"{""type"":""MultiPoint"",""coordinates"":[]}"
386,2005-01-21,298.4946409861247,"{""type"":""MultiPoint"",""coordinates"":[]}"
387,2005-01-22,298.9924894968669,"{""type"":""MultiPoint"",""coordinates"":[]}"
388,2005-01-23,299.1100381215413,"{""type"":""MultiPoint"",""coordinates"":[]}"
389,2005-01-24,299.009916305542,"{""type"":""MultiPoint"",""coordinates"":[]}"
390,2005-01-25,298.89966265360516,"{""type"":""MultiPoint"",""coordinates"":[]}"
391,2005-01-26,298.738582611084,"{""type"":""MultiPoint"",""coordinates"":[]}"
392,2005-01-27,298.68242899576825,"{""type"":""MultiPoint"",""coordinates"":[]}"
393,2005-01-28,299.22207323710126,"{""type"":""MultiPoint"",""coordinates"":[]}"
394,2005-01-29,298.6542218526204,"{""type"":""MultiPoint"",""coordinates"":[]}"
395,2005-01-30,298.58149337768555,"{""type"":""MultiPoint"",""coordinates"":[]}"
396,2005-01-31,298.31113052368164,"{""type"":""MultiPoint"",""coordinates"":[]}"
397,2005-02-01,298.5553544362386,"{""type"":""MultiPoint"",""coordinates"":[]}"
398,2005-02-02,298.6564133961995,"{""type"":""MultiPoint"",""coordinates"":[]}"
399,2005-02-03,298.78167788187665,"{""type"":""MultiPoint"",""coordinates"":[]}"
400,2005-02-04,298.4806722005208,"{""type"":""MultiPoint"",""coordinates"":[]}"
401,2005-02-05,298.7947362263997,"{""type"":""MultiPoint"",""coordinates"":[]}"
402,2005-02-06,299.169428507487,"{""type"":""MultiPoint"",""coordinates"":[]}"
403,2005-02-07,299.8179391225179,"{""type"":""MultiPoint"",""coordinates"":[]}"
404,2005-02-08,299.8808288574219,"{""type"":""MultiPoint"",""coordinates"":[]}"
405,2005-02-09,299.71137110392254,"{""type"":""MultiPoint"",""coordinates"":[]}"
406,2005-02-10,299.67225583394367,"{""type"":""MultiPoint"",""coordinates"":[]}"
407,2005-02-11,299.79370435078937,"{""type"":""MultiPoint"",""coordinates"":[]}"
408,2005-02-12,299.796625773112,"{""type"":""MultiPoint"",""coordinates"":[]}"
409,2005-02-13,299.4507071177165,"{""type"":""MultiPoint"",""coordinates"":[]}"
410,2005-02-14,299.523977915446,"{""type"":""MultiPoint"",""coordinates"":[]}"
411,2005-02-15,299.5910752614339,"{""type"":""MultiPoint"",""coordinates"":[]}"
412,2005-02-16,299.4441680908203,"{""type"":""MultiPoint"",""coordinates"":[]}"
413,2005-02-17,299.5710875193278,"{""type"":""MultiPoint"",""coordinates"":[]}"
414,2005-02-18,299.3663749694824,"{""type"":""MultiPoint"",""coordinates"":[]}"
415,2005-02-19,299.07516543070477,"{""type"":""MultiPoint"",""coordinates"":[]}"
416,2005-02-20,298.74292691548663,"{""type"":""MultiPoint"",""coordinates"":[]}"
417,2005-02-21,299.77368418375653,"{""type"":""MultiPoint"",""coordinates"":[]}"
418,2005-02-22,299.21666717529297,"{""type"":""MultiPoint"",""coordinates"":[]}"
419,2005-02-23,299.18213081359863,"{""type"":""MultiPoint"",""coordinates"":[]}"
420,2005-02-24,299.27720133463544,"{""type"":""MultiPoint"",""coordinates"":[]}"
421,2005-02-25,299.41958872477215,"{""type"":""MultiPoint"",""coordinates"":[]}"
422,2005-02-26,300.2702166239421,"{""type"":""MultiPoint"",""coordinates"":[]}"
423,2005-02-27,300.01269340515137,"{""type"":""MultiPoint"",""coordinates"":[]}"
424,2005-02-28,299.795659383138,"{""type"":""MultiPoint"",""coordinates"":[]}"
425,2005-03-01,299.90080579121906,"{""type"":""MultiPoint"",""coordinates"":[]}"
426,2005-03-02,299.9512774149577,"{""type"":""MultiPoint"",""coordinates"":[]}"
427,2005-03-03,299.8970082600911,"{""type"":""MultiPoint"",""coordinates"":[]}"
428,2005-03-04,300.07433700561523,"{""type"":""MultiPoint"",""coordinates"":[]}"
429,2005-03-05,300.000971476237,"{""type"":""MultiPoint"",""coordinates"":[]}"
430,2005-03-06,299.87841478983563,"{""type"":""MultiPoint"",""coordinates"":[]}"
431,2005-03-07,299.85526212056476,"{""type"":""MultiPoint"",""coordinates"":[]}"
432,2005-03-08,299.6404806772868,"{""type"":""MultiPoint"",""coordinates"":[]}"
433,2005-03-09,299.357136408488,"{""type"":""MultiPoint"",""coordinates"":[]}"
434,2005-03-10,299.49804306030273,"{""type"":""MultiPoint"",""coordinates"":[]}"
435,2005-03-11,300.0287742614746,"{""type"":""MultiPoint"",""coordinates"":[]}"
436,2005-03-12,299.486136118571,"{""type"":""MultiPoint"",""coordinates"":[]}"
437,2005-03-13,298.9978675842285,"{""type"":""MultiPoint"",""coordinates"":[]}"
438,2005-03-14,299.2762095133464,"{""type"":""MultiPoint"",""coordinates"":[]}"
439,2005-03-15,299.6005522410075,"{""type"":""MultiPoint"",""coordinates"":[]}"
440,2005-03-16,300.0074456532796,"{""type"":""MultiPoint"",""coordinates"":[]}"
441,2005-03-17,299.8051102956136,"{""type"":""MultiPoint"",""coordinates"":[]}"
442,2005-03-18,299.8531799316406,"{""type"":""MultiPoint"",""coordinates"":[]}"
443,2005-03-19,299.72448984781903,"{""type"":""MultiPoint"",""coordinates"":[]}"
444,2005-03-20,299.95286242167157,"{""type"":""MultiPoint"",""coordinates"":[]}"
445,2005-03-21,300.00522168477374,"{""type"":""MultiPoint"",""coordinates"":[]}"
446,2005-03-22,300.185697555542,"{""type"":""MultiPoint"",""coordinates"":[]}"
447,2005-03-23,299.95074971516925,"{""type"":""MultiPoint"",""coordinates"":[]}"
448,2005-03-24,299.4586607615153,"{""type"":""MultiPoint"",""coordinates"":[]}"
449,2005-03-25,299.89259274800617,"{""type"":""MultiPoint"",""coordinates"":[]}"
450,2005-03-26,299.8342870076497,"{""type"":""MultiPoint"",""coordinates"":[]}"
451,2005-03-27,299.6722920735677,"{""type"":""MultiPoint"",""coordinates"":[]}"
452,2005-03-28,300.0055923461914,"{""type"":""MultiPoint"",""coordinates"":[]}"
453,2005-03-29,299.5474338531494,"{""type"":""MultiPoint"",""coordinates"":[]}"
454,2005-03-30,299.421973546346,"{""type"":""MultiPoint"",""coordinates"":[]}"
455,2005-03-31,299.2799644470215,"{""type"":""MultiPoint"",""coordinates"":[]}"
456,2005-04-01,299.4653727213542,"{""type"":""MultiPoint"",""coordinates"":[]}"
457,2005-04-02,299.0022830963135,"{""type"":""MultiPoint"",""coordinates"":[]}"
458,2005-04-03,299.3786373138428,"{""type"":""MultiPoint"",""coordinates"":[]}"
459,2005-04-04,300.0920524597168,"{""type"":""MultiPoint"",""coordinates"":[]}"
460,2005-04-05,299.9988873799642,"{""type"":""MultiPoint"",""coordinates"":[]}"
461,2005-04-06,300.0311985015869,"{""type"":""MultiPoint"",""coordinates"":[]}"
462,2005-04-07,299.1984049479167,"{""type"":""MultiPoint"",""coordinates"":[]}"
463,2005-04-08,299.59378242492676,"{""type"":""MultiPoint"",""coordinates"":[]}"
464,2005-04-09,299.926264444987,"{""type"":""MultiPoint"",""coordinates"":[]}"
465,2005-04-10,299.3768615722656,"{""type"":""MultiPoint"",""coordinates"":[]}"
466,2005-04-11,299.0694408416748,"{""type"":""MultiPoint"",""coordinates"":[]}"
467,2005-04-12,299.31855328877765,"{""type"":""MultiPoint"",""coordinates"":[]}"
468,2005-04-13,299.5728302001953,"{""type"":""MultiPoint"",""coordinates"":[]}"
469,2005-04-14,299.9799499511719,"{""type"":""MultiPoint"",""coordinates"":[]}"
470,2005-04-15,299.86011695861816,"{""type"":""MultiPoint"",""coordinates"":[]}"
471,2005-04-16,299.70336151123047,"{""type"":""MultiPoint"",""coordinates"":[]}"
472,2005-04-17,299.6900469462077,"{""type"":""MultiPoint"",""coordinates"":[]}"
473,2005-04-18,298.92636998494464,"{""type"":""MultiPoint"",""coordinates"":[]}"
474,2005-04-19,299.86084938049316,"{""type"":""MultiPoint"",""coordinates"":[]}"
475,2005-04-20,299.51533762613934,"{""type"":""MultiPoint"",""coordinates"":[]}"
476,2005-04-21,299.5365295410156,"{""type"":""MultiPoint"",""coordinates"":[]}"
477,2005-04-22,299.7634499867757,"{""type"":""MultiPoint"",""coordinates"":[]}"
478,2005-04-23,300.19679260253906,"{""type"":""MultiPoint"",""coordinates"":[]}"
479,2005-04-24,300.1549186706543,"{""type"":""MultiPoint"",""coordinates"":[]}"
480,2005-04-25,300.16155942281085,"{""type"":""MultiPoint"",""coordinates"":[]}"
481,2005-04-26,299.3902778625488,"{""type"":""MultiPoint"",""coordinates"":[]}"
482,2005-04-27,299.53713671366376,"{""type"":""MultiPoint"",""coordinates"":[]}"
483,2005-04-28,299.2393881479899,"{""type"":""MultiPoint"",""coordinates"":[]}"
484,2005-04-29,299.50551414489746,"{""type"":""MultiPoint"",""coordinates"":[]}"
485,2005-04-30,299.11471430460614,"{""type"":""MultiPoint"",""coordinates"":[]}"
486,2005-05-01,298.8759822845459,"{""type"":""MultiPoint"",""coordinates"":[]}"
487,2005-05-02,299.96740468343097,"{""type"":""MultiPoint"",""coordinates"":[]}"
488,2005-05-03,300.3247127532959,"{""type"":""MultiPoint"",""coordinates"":[]}"
489,2005-05-04,300.13842391967773,"{""type"":""MultiPoint"",""coordinates"":[]}"
490,2005-05-05,299.31772168477374,"{""type"":""MultiPoint"",""coordinates"":[]}"
491,2005-05-06,299.6275806427002,"{""type"":""MultiPoint"",""coordinates"":[]}"
492,2005-05-07,299.05620257059735,"{""type"":""MultiPoint"",""coordinates"":[]}"
493,2005-05-08,299.22855885823566,"{""type"":""MultiPoint"",""coordinates"":[]}"
494,2005-05-09,299.9728132883708,"{""type"":""MultiPoint"",""coordinates"":[]}"
495,2005-05-10,300.0136076609294,"{""type"":""MultiPoint"",""coordinates"":[]}"
496,2005-05-11,300.19759941101074,"{""type"":""MultiPoint"",""coordinates"":[]}"
497,2005-05-12,299.87028948465985,"{""type"":""MultiPoint"",""coordinates"":[]}"
498,2005-05-13,300.19192632039386,"{""type"":""MultiPoint"",""coordinates"":[]}"
499,2005-05-14,299.97546259562176,"{""type"":""MultiPoint"",""coordinates"":[]}"
500,2005-05-15,300.0390981038411,"{""type"":""MultiPoint"",""coordinates"":[]}"
501,2005-05-16,299.8322162628174,"{""type"":""MultiPoint"",""coordinates"":[]}"
502,2005-05-17,299.33502769470215,"{""type"":""MultiPoint"",""coordinates"":[]}"
503,2005-05-18,299.37328720092773,"{""type"":""MultiPoint"",""coordinates"":[]}"
504,2005-05-19,299.76367886861163,"{""type"":""MultiPoint"",""coordinates"":[]}"
505,2005-05-20,299.31912167867023,"{""type"":""MultiPoint"",""coordinates"":[]}"
506,2005-05-21,299.8202247619629,"{""type"":""MultiPoint"",""coordinates"":[]}"
507,2005-05-22,299.72057088216144,"{""type"":""MultiPoint"",""coordinates"":[]}"
508,2005-05-23,300.55126698811847,"{""type"":""MultiPoint"",""coordinates"":[]}"
509,2005-05-24,300.55421193440753,"{""type"":""MultiPoint"",""coordinates"":[]}"
510,2005-05-25,300.2601013183594,"{""type"":""MultiPoint"",""coordinates"":[]}"
511,2005-05-26,300.38331667582196,"{""type"":""MultiPoint"",""coordinates"":[]}"
512,2005-05-27,300.32981236775714,"{""type"":""MultiPoint"",""coordinates"":[]}"
513,2005-05-28,299.47882715861004,"{""type"":""MultiPoint"",""coordinates"":[]}"
514,2005-05-29,299.26014137268066,"{""type"":""MultiPoint"",""coordinates"":[]}"
515,2005-05-30,299.4635410308838,"{""type"":""MultiPoint"",""coordinates"":[]}"
516,2005-05-31,298.9796536763509,"{""type"":""MultiPoint"",""coordinates"":[]}"
517,2005-06-01,298.89466921488446,"{""type"":""MultiPoint"",""coordinates"":[]}"
518,2005-06-02,299.06371053059894,"{""type"":""MultiPoint"",""coordinates"":[]}"
519,2005-06-03,299.11903127034503,"{""type"":""MultiPoint"",""coordinates"":[]}"
520,2005-06-04,299.2050380706787,"{""type"":""MultiPoint"",""coordinates"":[]}"
521,2005-06-05,299.9103088378906,"{""type"":""MultiPoint"",""coordinates"":[]}"
522,2005-06-06,300.3007443745931,"{""type"":""MultiPoint"",""coordinates"":[]}"
523,2005-06-07,300.04717508951825,"{""type"":""MultiPoint"",""coordinates"":[]}"
524,2005-06-08,299.36955070495605,"{""type"":""MultiPoint"",""coordinates"":[]}"
525,2005-06-09,299.9706662495931,"{""type"":""MultiPoint"",""coordinates"":[]}"
526,2005-06-10,300.2625923156738,"{""type"":""MultiPoint"",""coordinates"":[]}"
527,2005-06-11,300.5985743204753,"{""type"":""MultiPoint"",""coordinates"":[]}"
528,2005-06-12,300.11312611897785,"{""type"":""MultiPoint"",""coordinates"":[]}"
529,2005-06-13,300.0106773376465,"{""type"":""MultiPoint"",""coordinates"":[]}"
530,2005-06-14,300.73232587178546,"{""type"":""MultiPoint"",""coordinates"":[]}"
531,2005-06-15,301.18310801188153,"{""type"":""MultiPoint"",""coordinates"":[]}"
532,2005-06-16,300.7829984029134,"{""type"":""MultiPoint"",""coordinates"":[]}"
533,2005-06-17,300.3023217519124,"{""type"":""MultiPoint"",""coordinates"":[]}"
534,2005-06-18,300.0184154510498,"{""type"":""MultiPoint"",""coordinates"":[]}"
535,2005-06-19,299.9551531473796,"{""type"":""MultiPoint"",""coordinates"":[]}"
536,2005-06-20,300.4699363708496,"{""type"":""MultiPoint"",""coordinates"":[]}"
537,2005-06-21,299.6262213389079,"{""type"":""MultiPoint"",""coordinates"":[]}"
538,2005-06-22,299.5717188517253,"{""type"":""MultiPoint"",""coordinates"":[]}"
539,2005-06-23,300.2550245920817,"{""type"":""MultiPoint"",""coordinates"":[]}"
540,2005-06-24,299.53118832906085,"{""type"":""MultiPoint"",""coordinates"":[]}"
541,2005-06-25,299.2872136433919,"{""type"":""MultiPoint"",""coordinates"":[]}"
542,2005-06-26,299.53322347005206,"{""type"":""MultiPoint"",""coordinates"":[]}"
543,2005-06-27,299.4218571980794,"{""type"":""MultiPoint"",""coordinates"":[]}"
544,2005-06-28,300.15735880533856,"{""type"":""MultiPoint"",""coordinates"":[]}"
545,2005-06-29,299.53529675801593,"{""type"":""MultiPoint"",""coordinates"":[]}"
546,2005-06-30,299.73297754923504,"{""type"":""MultiPoint"",""coordinates"":[]}"
547,2005-07-01,299.4676049550374,"{""type"":""MultiPoint"",""coordinates"":[]}"
548,2005-07-02,298.7845967610677,"{""type"":""MultiPoint"",""coordinates"":[]}"
549,2005-07-03,299.135783513387,"{""type"":""MultiPoint"",""coordinates"":[]}"
550,2005-07-04,298.80253473917645,"{""type"":""MultiPoint"",""coordinates"":[]}"
551,2005-07-05,299.3314272562663,"{""type"":""MultiPoint"",""coordinates"":[]}"
552,2005-07-06,299.65464846293133,"{""type"":""MultiPoint"",""coordinates"":[]}"
553,2005-07-07,298.9645252227783,"{""type"":""MultiPoint"",""coordinates"":[]}"
554,2005-07-08,299.235413869222,"{""type"":""MultiPoint"",""coordinates"":[]}"
555,2005-07-09,299.0588830312093,"{""type"":""MultiPoint"",""coordinates"":[]}"
556,2005-07-10,298.1787395477295,"{""type"":""MultiPoint"",""coordinates"":[]}"
557,2005-07-11,298.92170906066895,"{""type"":""MultiPoint"",""coordinates"":[]}"
558,2005-07-12,299.1894016265869,"{""type"":""MultiPoint"",""coordinates"":[]}"
559,2005-07-13,299.34796651204425,"{""type"":""MultiPoint"",""coordinates"":[]}"
560,2005-07-14,298.9614766438802,"{""type"":""MultiPoint"",""coordinates"":[]}"
